movieId,movieYear,movieURL,movieTitle,critic_score,critic_sentiment,audience_score,audience_sentiment,release_date_theaters,release_date_streaming,rating,original_language,runtime
c0ad4e9f-88cb-3280-8fda-e4faa2bac9ca,2023,https://www.rottentomatoes.com/m/genie,Genie,31,negative,62,positive,,22-Nov-23,PG (Suggestive References|Some Language),English,1h 32m
c0ecc6ab-c86c-4bc8-9ed4-915e39395bb5,2023,https://www.rottentomatoes.com/m/it_aint_over,It Ain't Over,98,positive,96,positive,"May 12, 2023, Limited",11-Jul-23,PG (Smoking|Language|Brief War Images|Some Drug References),English,1h 38m
c1062701-52c5-328c-86b8-e2595bf2c26f,2023,https://www.rottentomatoes.com/m/journey_to_bethlehem,Journey to Bethlehem,75,positive,94,positive,"Nov 10, 2023, Wide",8-Dec-23,PG,English,1h 38m
c1333b51-6ab1-40ca-985e-8464ad79da23,2023,https://www.rottentomatoes.com/m/the_good_mother,The Good Mother,22,negative,35,negative,"Sep 1, 2023, Limited",19-Sep-23,R (Some Violent Content|Language Throughout|Drug Material),English,1h 29m
c1757f66-5236-33c6-b4e5-c6c90390cd56,2023,https://www.rottentomatoes.com/m/in_the_fire,In the Fire,15,negative,29,negative,"Oct 13, 2023, Limited",13-Oct-23,R (Brief Sexuality|Some Violent Content),English,1h 27m
c19edefa-cc3a-3d91-841d-aefb602893fe,2023,https://www.rottentomatoes.com/m/luther_the_fallen_sun,Luther: The Fallen Sun,67,positive,85,positive,"Feb 24, 2023, Limited",10-Mar-23,R (Some Sexual Material|Language|Disturbing/Violent Content),English (United Kingdom),2h 8m
c1fe79e5-5a60-41b7-bfa3-cf9ea564620a,2023,https://www.rottentomatoes.com/m/the_starling_girl,The Starling Girl,92,positive,97,positive,"May 12, 2023, Limited",11-Jul-23,R,English,1h 56m
c211f385-dbae-39cf-b2af-33d2a74ff3d5,2023,https://www.rottentomatoes.com/m/the_conference_2023,The Conference,74,positive,52,negative,,13-Oct-23,,Swedish,1h 40m
c2dfd115-fe68-3c6c-a925-4910eeac1bc6,2023,https://www.rottentomatoes.com/m/locked_in_2023,Locked In,29,negative,27,negative,,1-Nov-23,,English,1h 36m
c373bd9c-69fe-4d97-b3b8-051c6b3426f1,2023,https://www.rottentomatoes.com/m/beautiful_disaster_2023,Beautiful Disaster,25,negative,55,negative,"Apr 12, 2023, Limited",2-May-23,R (Sexual Content|Language|Some Violence|Teen Drinking),English,1h 36m
c3880d40-c584-44cd-8dde-acd4da930ed9,2023,https://www.rottentomatoes.com/m/maxines_baby_the_tyler_perry_story,Maxine's Baby: The Tyler Perry Story,82,positive,87,positive,,17-Nov-23,PG-13,English,1h 55m
c3bc4aeb-eef2-4ed0-8329-8de5b26b7ab5,2023,https://www.rottentomatoes.com/m/onyx_the_fortuitous_and_the_talisman_of_souls,Onyx the Fortuitous and the Talisman of Souls,66,positive,96,positive,"Oct 19, 2023, Limited",14-Nov-23,,English,1h 50m
c3cccca1-a7af-3bee-b31b-08a0cc9ba723,2023,https://www.rottentomatoes.com/m/alone_at_night,Alone at Night,20,negative,44,negative,"Jan 20, 2023, Limited",20-Jan-23,,English,1h 30m
c404e371-798f-45ce-b545-b50715e0ec4b,2023,https://www.rottentomatoes.com/m/butchers_crossing,Butcher's Crossing,74,positive,47,negative,"Oct 20, 2023, Limited",7-Nov-23,R (Some Violence/Bloody Images|Language|Brief Sexual Content),English,1h 45m
c47d73c0-83a9-4545-aeb8-0b801ad466d2,2023,https://www.rottentomatoes.com/m/longest_third_date,Longest Third Date,80,positive,72,positive,,18-Apr-23,,English,1h 15m
c558acf3-253e-4eb6-86b2-4fd5a707a70a,2023,https://www.rottentomatoes.com/m/you_can_live_forever,You Can Live Forever,90,positive,77,positive,"May 5, 2023, Limited",5-May-23,,French (Canada),1h 36m
c825a447-5033-489a-8743-b7e61af8456b,2023,https://www.rottentomatoes.com/m/how_to_blow_up_a_pipeline,How to Blow Up a Pipeline,95,positive,66,positive,"Apr 7, 2023, Limited",18-Aug-23,R (Some Drug Use|Language Throughout),English,1h 39m
c9ac1f47-bdb4-36e0-83f0-ee2347697532,2023,https://www.rottentomatoes.com/m/the_woman_under_the_stage,The Woman Under the Stage,100,positive,82,positive,,15-Aug-23,,English,1h 44m
c9ae8154-381f-35f6-8f44-0596413de94e,2023,https://www.rottentomatoes.com/m/nowhere_2023_2,Nowhere,64,positive,60,positive,,29-Sep-23,,Spanish (Spain),1h 49m
c9b294eb-4cf9-322e-8e41-2234e566e730,2023,https://www.rottentomatoes.com/m/asterix_and_obelix_the_middle_kingdom,Asterix & Obelix: The Middle Kingdom,40,negative,44,negative,,19-May-23,,French (France),1h 50m
ca7d7013-4985-4069-9573-3c5cd31257b5,2023,https://www.rottentomatoes.com/m/you_hurt_my_feelings_2023,You Hurt My Feelings,95,positive,64,positive,"May 26, 2023, Wide",22-Jun-23,R (Language),English,1h 33m
cae82af8-80ff-485f-b3a1-4dd3fc53bd65,2023,https://www.rottentomatoes.com/m/mars_one,Mars One,97,positive,68,positive,"Jan 5, 2023, Limited",5-Jan-23,TV-MA (Language|Nudity|Smoking),Portuguese (Brazil),1h 55m
cb14bef3-e8de-3587-8519-8216a6ef7f39,2023,https://www.rottentomatoes.com/m/shazam_fury_of_the_gods,Shazam! Fury of the Gods,49,negative,86,positive,"Mar 17, 2023, Wide",7-Apr-23,PG-13 (Sequences of Action|Language|Violence),English,2h 10m
cbb500c6-5e56-446c-abea-2965f4ab58c2,2023,https://www.rottentomatoes.com/m/ghosts_of_the_void,Ghosts of the Void,100,positive,62,positive,"Oct 13, 2023, Limited",7-Nov-23,,English,1h 31m
cd4f4676-f52f-32a4-b268-07f19f40a5ad,2023,https://www.rottentomatoes.com/m/the_swan,The Swan,94,positive,75,positive,,28-Sep-23,,English,17m
cd5c4acb-42de-338d-ac36-6e2d1adf4e37,2023,https://www.rottentomatoes.com/m/the_shepherd_2023,The Shepherd,,,62,positive,,1-Dec-23,,English,38m
cd73bbc5-e857-3b44-ac83-c2672269ff50,2023,https://www.rottentomatoes.com/m/concrete_utopia,Concrete Utopia,100,positive,76,positive,"Dec 8, 2023, Limited",26-Jan-24,,Korean,2h 10m
cdd24d48-2f86-49ca-b743-06a5d4b08482,2023,https://www.rottentomatoes.com/m/a_revolution_on_canvas,A Revolution on Canvas,91,positive,100,positive,"Dec 1, 2023, Limited",5-Mar-24,,English,1h 35m
ce0d1ce3-bf02-3105-af7c-2d2303af81ec,2023,https://www.rottentomatoes.com/m/transformers_rise_of_the_beasts,Transformers: Rise of the Beasts,52,negative,91,positive,"Jun 9, 2023, Wide",11-Jul-23,PG-13 (Language|Intense Sci-Fi Action|Violence),English,2h 7m
ce654804-7c93-3250-84fd-8a1bd993f840,2023,https://www.rottentomatoes.com/m/confidential_informant,Confidential Informant,0,negative,39,negative,"Jun 30, 2023, Limited",27-Jun-23,R (Graphic Nudity|Drug Use|Language Throughout|Some Violence),English,1h 28m
ce96a905-e1cf-3e0e-95c3-30a408b84d09,2023,https://www.rottentomatoes.com/m/plane,Plane,78,positive,94,positive,"Jan 13, 2023, Wide",2-Feb-23,R (Violence and Language),English,1h 47m
cf0ed986-4c2b-4829-8ec6-e2ea7adf5df4,2023,https://www.rottentomatoes.com/m/candy_cane_lane,Candy Cane Lane,45,negative,45,negative,"Nov 24, 2023, Limited",1-Dec-23,PG (Some Suggestive References|Language Throughout),English,1h 48m
cfd5198d-2e54-4993-9815-23a100757f21,2023,https://www.rottentomatoes.com/m/of_an_age,Of an Age,86,positive,88,positive,"Feb 17, 2023, Limited",7-Mar-23,R (Some Drug Use|Sexual Content|Language Throughout),English,1h 39m
cff9dd6f-8845-3a79-a75e-b7ebc44ed274,2023,https://www.rottentomatoes.com/m/muzzle,Muzzle,36,negative,72,positive,"Sep 29, 2023, Limited",29-Sep-23,,English,1h 36m
d04410bc-b9b9-4415-b11b-1d325031c8f3,2023,https://www.rottentomatoes.com/m/twice_colonized,Twice Colonized,100,positive,,,"Nov 3, 2023, Limited",3-Nov-23,,English,1h 32m
d07d6f6b-809b-3156-83c7-de7100f0dc30,2023,https://www.rottentomatoes.com/m/black_clover_sword_of_the_wizard_king,Black Clover: Sword of the Wizard King,86,positive,96,positive,,16-Jun-23,,Japanese,1h 50m
d0f856f3-8de5-44ed-afd8-0071bb122833,2023,https://www.rottentomatoes.com/m/fair_play_2023,Fair Play,85,positive,54,negative,"Sep 29, 2023, Limited",6-Oct-23,R (Sexual Violence|Sexual Content|Pervasive Language|Some Nudity),English,1h 53m
d10bf6f3-c3a1-3eb9-b5d9-8b70d5f80286,2023,https://www.rottentomatoes.com/m/the_old_way,The Old Way,32,negative,70,positive,"Jan 6, 2023, Limited",13-Jan-23,R (Violence),English,1h 35m
d142499c-e28f-4b15-98de-e5b1fbc0914a,2023,https://www.rottentomatoes.com/m/zoey_102,Zoey 102,56,negative,44,negative,,27-Jul-23,,English,1h 41m
d16664f3-e694-4994-ad08-0665b4b08a61,2023,https://www.rottentomatoes.com/m/metalocalypse_army_of_the_doomstar,Metalocalypse: Army of the Doomstar,100,positive,84,positive,,22-Aug-23,R,English,1h 23m
d1a3dd7c-6858-3af3-b705-8bee31cea57c,2023,https://www.rottentomatoes.com/m/you_are_so_not_invited_to_my_bat_mitzvah,You Are So Not Invited to My Bat Mitzvah,91,positive,60,positive,"Aug 25, 2023, Limited",25-Aug-23,PG-13 (Brief Teen Drinking|Strong Language|Some Crude/Suggestive Material),English,1h 41m
d22eea7b-af42-459c-8c1f-ff74ea76e227,2023,https://www.rottentomatoes.com/m/beaten_to_death,Beaten to Death,67,positive,11,negative,"Sep 1, 2023, Limited",19-Sep-23,,English,1h 32m
d2848180-0cf5-4522-a86f-322a937444f4,2023,https://www.rottentomatoes.com/m/the_integrity_of_joseph_chambers,The Integrity of Joseph Chambers,91,positive,37,negative,"Feb 17, 2023, Limited",17-Feb-23,,English,1h 36m
d2d5beea-598f-442d-82f9-8921ef57fae1,2023,https://www.rottentomatoes.com/m/the_sacrifice_game,The Sacrifice Game,90,positive,50,negative,,8-Dec-23,,English,1h 30m
d33ed16a-ea6c-4ece-89f2-647db8d0ff63,2023,https://www.rottentomatoes.com/m/the_best_man_2023,The Best Man,33,negative,33,negative,"Apr 21, 2023, Limited",21-Apr-23,R (Violence|Language Throughout|Teen Drinking|Drug Use),English,1h 33m
d35de0a0-e0ce-4459-afa3-355ec33b47d1,2023,https://www.rottentomatoes.com/m/the_devil_on_trial,The Devil on Trial,36,negative,48,negative,,17-Oct-23,,English,1h 21m
d40c3321-d17a-46f3-a958-f85b6e3a03b4,2023,https://www.rottentomatoes.com/m/follow_her,Follow Her,78,positive,72,positive,"Jun 2, 2023, Limited",2-Jun-23,,English,1h 32m
d49a7ed0-cad5-32ca-9d6f-ffd464842f60,2023,https://www.rottentomatoes.com/m/forever_young_2023,Forever Young,,,97,positive,,14-Nov-23,,English (United Kingdom),1h 40m
d4cb78c3-77e9-4566-97b2-dfd90bbf9ff3,2023,https://www.rottentomatoes.com/m/exemplum,Exemplum,100,positive,100,positive,,9-Mar-23,,English,1h 36m
d4e01da9-4882-3010-987a-d018543fd443,2023,https://www.rottentomatoes.com/m/meet_me_in_paris,Meet Me in Paris,,,88,positive,,10-Feb-23,,English,1h 30m
d4e8365e-478e-3258-b7bf-3f7a928f5edc,2023,https://www.rottentomatoes.com/m/the_price_we_pay_2022,The Price We Pay,56,negative,31,negative,"Jan 13, 2023, Limited",10-Jan-23,R (Strong Horror Violence|Pervasive Language|Gore),English,1h 26m
d4fec286-9824-365c-9ab2-ca40afdd75c6,2023,https://www.rottentomatoes.com/m/viking_wolf,Viking Wolf,43,negative,38,negative,,3-Feb-23,TV-MA,Norwegian,1h 37m
d549e37d-4c2e-3aa4-8d18-16d0738070df,2023,https://www.rottentomatoes.com/m/dumb_money,Dumb Money,84,positive,85,positive,"Sep 22, 2023, Wide",7-Nov-23,R (Pervasive Language|Drug Use|Sexual Material),English,1h 45m
d5bd9a0b-69ba-337f-93fa-d1629c59c1c8,2023,https://www.rottentomatoes.com/m/desperation_road,Desperation Road,60,positive,77,positive,"Oct 6, 2023, Limited",6-Oct-23,R (Nudity|Language Throughout|Brief Sexuality|Sexual Assault|Some Violence),English,1h 52m
d6474f19-4938-3c04-b2cf-fd9df8542540,2023,https://www.rottentomatoes.com/m/extraction_2,Extraction 2,79,positive,85,positive,"Jun 9, 2023, Limited",16-Jun-23,R (Language|Strong/Bloody Violence),English,2h 3m
d674956c-fac8-310e-9d95-7e0cc7579333,2023,https://www.rottentomatoes.com/m/invitation_to_a_murder,Invitation to a Murder,,,25,negative,,25-Apr-23,PG-13 (Smoking|Violent Content),English,1h 30m
d709b9ec-f6c5-3f27-9682-ef46f056c5fc,2023,https://www.rottentomatoes.com/m/blood_2023,Blood,59,negative,51,negative,"Jan 27, 2023, Limited",31-Jan-23,,English,1h 48m
d842a9ec-4377-339e-8426-2b09c903462d,2023,https://www.rottentomatoes.com/m/the_dirty_south,The Dirty South,90,positive,67,positive,"Nov 10, 2023, Limited",10-Nov-23,,English,1h 47m
d923fc11-60b9-345b-b112-66e249d1985d,2023,https://www.rottentomatoes.com/m/spoonful_of_sugar,Spoonful of Sugar,50,negative,60,positive,,2-Mar-23,,English,1h 34m
d9a7d7e9-61f5-36fa-b9d3-c537094e9478,2023,https://www.rottentomatoes.com/m/dog_gone,Dog Gone,41,negative,67,positive,,13-Jan-23,TV-PG (Fear|Mild Themes),English,1h 34m
d9c9bdce-6ac1-4928-b971-cc62a0424636,2023,https://www.rottentomatoes.com/m/hell_camp_teen_nightmare,Hell Camp: Teen Nightmare,80,positive,48,negative,,27-Dec-23,,English,1h 30m
d9e81eaf-152c-48a5-b47b-c566228b66b5,2023,https://www.rottentomatoes.com/m/mother_may_i,"Mother, May I?",85,positive,59,negative,"Jul 21, 2023, Limited",21-Jul-23,,English,1h 39m
da00a95b-d98b-4664-adcc-ca6ae4b6edeb,2023,https://www.rottentomatoes.com/m/tetris,Tetris,81,positive,87,positive,"Mar 24, 2023, Limited",31-Mar-23,R (Language),English,1h 58m
daa086c3-ddca-4fb5-81b9-d7e54a28eb1b,2023,https://www.rottentomatoes.com/m/wild_life_2023,Wild Life,91,positive,72,positive,"Apr 14, 2023, Limited",26-May-23,PG-13 (Brief Strong Language),English,1h 33m
dacacd72-5580-4c7b-902a-5e05de418a34,2023,https://www.rottentomatoes.com/m/to_me_the_one_who_loved_you,"To Me, the One Who Loved You",,,100,positive,,20-Apr-23,,Japanese,1h 39m
dadc7cf0-269c-3c48-ac39-13ff47b5485a,2023,https://www.rottentomatoes.com/m/next_goal_wins_2023,Next Goal Wins,45,negative,84,positive,"Nov 17, 2023, Wide",16-Jan-24,PG-13 (Some Strong Language|Crude Material),English,1h 44m
daf1e5ee-6493-31a2-8e3e-691859c004e6,2023,https://www.rottentomatoes.com/m/creed_iii,Creed III,88,positive,95,positive,"Mar 3, 2023, Wide",31-Mar-23,PG-13 (Some Strong Language|Intense Sports Action|Violence),English,1h 56m
daf45302-579e-32df-8b07-28f6674ec53f,2023,https://www.rottentomatoes.com/m/buck_alamo_or_a_phantasmagorical_ballad,Buck Alamo or (A Phantasmagorical Ballad),100,positive,100,positive,,6-Oct-23,,English,1h 20m
db77ff04-fd2a-3c5d-b3b1-2c6749aa04b4,2023,https://www.rottentomatoes.com/m/mercy_road,Mercy Road,55,negative,33,negative,"Oct 6, 2023, Limited",10-Oct-23,R (Language Throughout),English (Australia),1h 25m
dbbf15c8-f74a-4a7c-83b2-b49eb0cd524e,2023,https://www.rottentomatoes.com/m/quicksand_2023,Quicksand,33,negative,24,negative,,23-Jun-23,,English,1h 26m
dc55608c-c560-3c28-a1f4-368c791ecb8e,2023,https://www.rottentomatoes.com/m/awareness,Awareness,13,negative,49,negative,,11-Oct-23,,Spanish (Spain),1h 52m
dcd3251b-7779-3576-8aa8-82e5fc6c6929,2023,https://www.rottentomatoes.com/m/waitress_the_musical,Waitress: The Musical,100,positive,98,positive,"Dec 7, 2023, Limited",9-Jan-24,,English,2h 24m
dd4be009-d0ae-3ecc-a24e-d04022c76b3a,2023,https://www.rottentomatoes.com/m/the_amazing_maurice,The Amazing Maurice,73,positive,68,positive,"Feb 3, 2023, Wide",4-Apr-23,PG (Some Rude Material|Action/Peril),English,1h 33m
dd872818-4060-4743-ab89-2f74c181a892,2023,https://www.rottentomatoes.com/m/the_boogeyman,The Boogeyman,61,positive,66,positive,"Jun 2, 2023, Limited",29-Aug-23,PG-13 (Teen Drug Use|Some Strong Language|Terror|Violent Content),English,1h 38m
dd91ad4b-4586-4fb2-8dd5-9eee200fd3bb,2023,https://www.rottentomatoes.com/m/the_lost_king,The Lost King,77,positive,92,positive,"Mar 24, 2023, Limited",9-May-23,PG-13 (Some Strong Language|Brief Suggestive References),English,1h 49m
dda5cd0b-580f-423e-b3c6-67e8e44246d6,2023,https://www.rottentomatoes.com/m/shane_gillis_beautiful_dogs,Shane Gillis: Beautiful Dogs,,,92,positive,,5-Sep-23,,English,52m
ddc4126a-1e2a-358b-86e0-30da6c103a89,2023,https://www.rottentomatoes.com/m/aloners,Aloners,98,positive,76,positive,,9-Jun-23,,Korean,1h 31m
dddec29a-7143-375a-a7dc-7f7126fc0852,2023,https://www.rottentomatoes.com/m/slotherhouse,Slotherhouse,61,positive,72,positive,"Aug 30, 2023, Limited",19-Sep-23,PG-13 (Violence|Language|Bloody Images),English,1h 33m
dee7d2cc-6750-3577-a9ee-c5638044fd50,2023,https://www.rottentomatoes.com/m/chicken_run_dawn_of_the_nugget,Chicken Run: Dawn of the Nugget,81,positive,71,positive,"Dec 8, 2023, Limited",15-Dec-23,PG (Some Thematic Elements|Peril|Action),English,1h 41m
df499c33-b950-38c4-ba9a-bcf61b9edf2c,2023,https://www.rottentomatoes.com/m/mercy_2023,Mercy,0,negative,21,negative,"May 12, 2023, Limited",19-May-23,R (Violence|Pervasive Language|Bloody Images),English,1h 25m
dfa0af6e-dcd6-30d3-8dd6-f823bf927019,2023,https://www.rottentomatoes.com/m/happiness_for_beginners,Happiness for Beginners,33,negative,53,negative,"Jul 21, 2023, Limited",27-Jul-23,,English,1h 43m
dfbc7b09-b87a-3371-a5fb-0a06da9c19a0,2023,https://www.rottentomatoes.com/m/malicious_2023,Malicious,,,64,positive,,10-Oct-23,,English,1h 32m
e0294750-2d4a-3e47-a672-cd9b0872d98e,2023,https://www.rottentomatoes.com/m/confession_2022_3,Confession,,,62,positive,"Mar 10, 2023, Limited",10-Mar-23,,English,1h 30m
e03129c4-d325-4c1d-bc3e-319c0e5677e4,2023,https://www.rottentomatoes.com/m/space_oddity,Space Oddity,56,negative,64,positive,"Mar 31, 2023, Limited",31-Mar-23,PG-13 (Thematic Elements|Suggestive Material|Some Strong Language),English,1h 32m
e1b0f477-b22a-4281-961a-e444d69fc5af,2023,https://www.rottentomatoes.com/m/we_dare_to_dream,We Dare to Dream,89,positive,,,"Oct 20, 2023, Limited",1-Dec-23,,Arabic,1h 38m
e1cbc415-c510-4b05-bf48-3898195d3b77,2023,https://www.rottentomatoes.com/m/cassandro,Cassandro,91,positive,74,positive,"Sep 15, 2023, Limited",22-Sep-23,R (Sexual Content|Language|Drug Use),English,1h 47m
e261bcc8-701e-4362-b8d8-573834c03ada,2023,https://www.rottentomatoes.com/m/merry_little_batman,Merry Little Batman,96,positive,72,positive,,8-Dec-23,,English,1h 32m
e3327127-8d8f-4423-a4c9-7ac609c22cbb,2023,https://www.rottentomatoes.com/m/the_tutor_2023,The Tutor,18,negative,36,negative,"Mar 24, 2023, Limited",9-May-23,R,English,1h 32m
e3c77be3-4b67-4e04-b6a1-4f86e47a6b4a,2023,https://www.rottentomatoes.com/m/the_blackening,The Blackening,87,positive,85,positive,"Jun 16, 2023, Wide",7-Jul-23,R (Pervasive Language|Drug Use|Violence),English,1h 37m
e40b1e7a-2156-4b22-854c-cb908dea6014,2023,https://www.rottentomatoes.com/m/the_pod_generation,The Pod Generation,41,negative,55,negative,"Aug 11, 2023, Limited",29-Aug-23,PG-13 (Suggestive Material|Partial Nudity|Brief Strong Language),English,1h 49m
e57b77db-b166-41f4-88b7-48601fd7cffe,2023,https://www.rottentomatoes.com/m/a_good_person,A Good Person,57,negative,96,positive,"Mar 24, 2023, Wide",11-Apr-23,R (Language Throughout|Drug Abuse|Some Sexual References),English,2h 9m
e5d7c9fe-30af-3e4a-a6cb-90077ddd9325,2023,https://www.rottentomatoes.com/m/retribution_2023,Retribution,29,negative,66,positive,"Aug 25, 2023, Wide",15-Sep-23,R (Some Language and Violence),English,1h 30m
e615865e-9cdf-4fbf-9ada-56a9c4629014,2023,https://www.rottentomatoes.com/m/influencer,Influencer,91,positive,70,positive,,26-May-23,,English,1h 32m
e760b130-7d28-4155-97b8-19a1da0e0e05,2023,https://www.rottentomatoes.com/m/the_kitchen_2023,The Kitchen,89,positive,47,negative,"Dec 8, 2023, Limited",19-Jan-24,R (Language),English,1h 48m
e785334b-2a4e-3a8c-8223-81a81573e238,2023,https://www.rottentomatoes.com/m/kompromat,Kompromat,74,positive,73,positive,"Jan 27, 2023, Limited",27-Jan-23,,French (France),2h 7m
e7b84e11-6dfe-3808-8f0b-e6db31fe63c2,2023,https://www.rottentomatoes.com/m/the_mistress_2022,The Mistress,29,negative,38,negative,"Jul 28, 2023, Limited",28-Jul-23,,English,1h 46m
e93f3030-d056-302d-b58c-58799263ac89,2023,https://www.rottentomatoes.com/m/familia_2023,Familia,,,75,positive,,15-Dec-23,,Spanish,1h 44m
e9805f51-ed22-451c-9bd2-2515ea78d93f,2023,https://www.rottentomatoes.com/m/hell_house_llc_origins_the_carmichael_manor,Hell House LLC Origins: The Carmichael Manor,88,positive,81,positive,"Oct 24, 2023, Limited",30-Oct-23,,English,1h 37m
e9add619-85b7-3ee2-963c-d44b69dcf775,2023,https://www.rottentomatoes.com/m/freelance_2023,Freelance,10,negative,76,positive,"Oct 27, 2023, Wide",28-Nov-23,R (Violence and Language),English,1h 49m
ea391c24-84f5-30ea-b1c1-b962a51153f0,2023,https://www.rottentomatoes.com/m/sublime_2022,Sublime,83,positive,74,positive,,20-Jun-23,,Spanish,1h 40m
ea8e5789-a6f8-3463-96ce-3787ad1df4bd,2023,https://www.rottentomatoes.com/m/take_care_of_maya,Take Care of Maya,93,positive,95,positive,,19-Jun-23,,English,1h 43m
ebe04edd-6c43-410d-819f-800aad8e3e44,2023,https://www.rottentomatoes.com/m/the_caine_mutiny_court_martial_2023,The Caine Mutiny Court-Martial,94,positive,75,positive,,6-Oct-23,,English,1h 48m
ebfe4b62-a705-3d42-96db-54bacb583604,2023,https://www.rottentomatoes.com/m/the_out_laws,The Out-Laws,21,negative,35,negative,"Jun 30, 2023, Limited",7-Jul-23,R (Sexual Material|Language Throughout|Brief Drug Use|Violence),English,1h 35m
ec52fcc1-8f01-411d-9984-28a78b99150d,2023,https://www.rottentomatoes.com/m/mermaids_lament,Mermaids' Lament,100,positive,93,positive,"Nov 17, 2023, Limited",12-Jun-24,,English,1h 31m
ec7a8f55-6bfd-3150-864c-cdf09079b8c5,2023,https://www.rottentomatoes.com/m/out_of_exile,Out of Exile,25,negative,50,negative,"Jan 20, 2023, Limited",20-Jan-23,R,English,1h 47m
ecb0bd0e-4737-3add-aed9-2c5aa43a9cbe,2023,https://www.rottentomatoes.com/m/the_list_2023,The List,,,92,positive,,22-Aug-23,R (Sexual References and Language),English,1h 37m
ecbb4777-3810-3484-8732-e61f1e69cc96,2023,https://www.rottentomatoes.com/m/through_my_window_2_across_the_sea,Through My Window 2: Across the Sea,0,negative,31,negative,,23-Jun-23,,Spanish (Spain),1h 35m
ece0ee5a-255a-3449-8506-633977089dc4,2023,https://www.rottentomatoes.com/m/make_me_believe,Make Me Believe,,,59,negative,,23-Jun-23,,Turkish,1h 44m
ed2a1cb8-2c1f-360f-91ab-35d207bc6336,2023,https://www.rottentomatoes.com/m/insidious_the_red_door,Insidious: The Red Door,39,negative,70,positive,"Jul 7, 2023, Wide",1-Aug-23,PG-13 (Strong Language|Frightening Images|Suggestive References|Terror|Violence),English,1h 47m
ed3f9fd3-986f-3fd5-b51b-0ecfe4b97894,2023,https://www.rottentomatoes.com/m/migration_2023,Migration,73,positive,88,positive,"Dec 22, 2023, Wide",23-Jan-24,PG (Mild Rude Humor|Action/Peril),English,1h 23m
eda0c0c6-b8e0-3b7e-a004-00da57504dbc,2023,https://www.rottentomatoes.com/m/the_windigo,The Windigo,,,92,positive,"Dec 29, 2023, Limited",9-Jan-24,,English,1h 25m
edb40133-1950-4b23-8669-9ae8d3ae27de,2023,https://www.rottentomatoes.com/m/good_boy_2022,Good Boy,94,positive,42,negative,"Sep 8, 2023, Limited",8-Sep-23,R (Some Violent Content|Language),Norwegian,1h 19m
edc92a17-77eb-41bd-bc6f-40f799ac7cde,2023,https://www.rottentomatoes.com/m/reality_2023,Reality,94,positive,67,positive,,29-May-23,,English,1h 23m
eddafecb-1290-33af-a021-d22ba7f54adb,2023,https://www.rottentomatoes.com/m/faraway_2023,Faraway,67,positive,89,positive,,8-Mar-23,,English,1h 49m
ee5d27e6-104a-4dc9-ac8e-646a9161cbac,2023,https://www.rottentomatoes.com/m/totally_killer,Totally Killer,87,positive,77,positive,,6-Oct-23,R (Sexual Material|Language|Bloody Violence|Teen Drug/Alcohol Use),English,1h 43m
ee7b7cef-b7a2-333f-a14a-2b97b47d0bc2,2023,https://www.rottentomatoes.com/m/the_other_zoey,The Other Zoey,80,positive,79,positive,"Oct 20, 2023, Limited",10-Nov-23,PG-13 (Some Strong Language|Suggestive References),English,1h 26m
ee96b03a-7f84-4a62-aa11-968da5d7959d,2023,https://www.rottentomatoes.com/m/paint_2023,Paint,31,negative,57,negative,"Apr 7, 2023, Wide",9-May-23,PG-13 (Smoking|Sexual/Suggestive Material|Drug Use),English,1h 36m
efd74904-a209-4efa-910e-fc8bab568fa8,2023,https://www.rottentomatoes.com/m/mad_heidi,Mad Heidi,87,positive,95,positive,"Jun 21, 2023, Limited",8-Dec-22,,English,1h 32m
efe5186d-7ba7-3dee-bf12-b9cb1a9b3818,2023,https://www.rottentomatoes.com/m/book_club_the_next_chapter,Book Club: The Next Chapter,46,negative,84,positive,"May 12, 2023, Wide",30-May-23,PG-13 (Suggestive Material|Some Strong Language),English,1h 47m
f16ccd32-7d49-394e-be7a-dd9c4e25a01e,2023,https://www.rottentomatoes.com/m/ambush_2023,Ambush,25,negative,43,negative,"Feb 24, 2023, Limited",24-Feb-23,R (Violence|Some Bloody Images|Language),English,1h 44m
f36e7182-a5dc-3411-b9ac-0b9faea9de08,2023,https://www.rottentomatoes.com/m/relative_2022_2,Relative,,,83,positive,,21-Nov-23,,English,1h 11m
f3f9334f-2772-37bb-bc54-83069341cc48,2023,https://www.rottentomatoes.com/m/assassin_2023,Assassin,9,negative,68,positive,"Mar 31, 2023, Limited",31-Mar-23,R (Violence and Language),English,1h 28m
f4119fa6-b63e-370d-9f59-aa4b7fb9ec3b,2023,https://www.rottentomatoes.com/m/they_wait_in_the_dark,They Wait in the Dark,100,positive,42,negative,,7-Feb-23,,English,1h 25m
f4467e5c-f333-3ffe-9e09-1c2f24a845c2,2023,https://www.rottentomatoes.com/m/the_passenger_2023,The Passenger,81,positive,72,positive,,4-Aug-23,,English,1h 39m
f4ecae24-998c-363a-ad04-5aca791ab465,2023,https://www.rottentomatoes.com/m/corner_office,Corner Office,22,negative,60,positive,"Aug 4, 2023, Limited",4-Aug-23,,English,1h 41m
f50575af-f747-3fac-a618-f863b824b099,2023,https://www.rottentomatoes.com/m/the_ghost_within,The Ghost Within,,,60,positive,"Mar 17, 2023, Limited",17-Mar-23,,English,1h 42m
